level,expression,reading
N3,住民,じゅうみん
N3,体温,たいおん
N3,体育,たいいく
N3,体重,たいじゅう
N3,何か,なにか
N3,何で,なんで
N3,何でも,なんでも
N3,何とか,なんとか
N3,余分,よぶん
N3,余裕,よゆう
N3,作,さく
N3,作品,さくひん
N3,作家,さっか
N3,作曲,さっきょく
N3,作業,さぎょう
N3,作法,さほう
N3,作物,さくもつ
N3,使用,しよう
N3,例,れい
N3,例え,たとえ
N3,例外,れいがい
N3,供,とも
N3,供給,きょうきゅう
N3,依然,いぜん
N3,依頼,いらい
N3,価値,かち
N3,価格,かかく
N3,便,びん
N3,便り,たより
N3,係,かかり
N3,保存,ほぞん
N3,保証,ほしょう
N3,保護,ほご
N3,保障,ほしょう
N3,信じる,しんじる
N3,信仰,しんこう
N3,信号,しんごう
N3,信用,しんよう
N3,信頼,しんらい
N3,修正,しゅうせい
N3,修理,しゅうり
N3,修飾,しゅうしょく
N3,俳優,はいゆう
N3,個々,ここ
N3,個人,こじん
N3,倒す,たおす
N3,倒産,とうさん
N3,候補,こうほ
N3,借り,かり
N3,借金,しゃっきん
N3,値,ね
N3,偉大,いだい
N3,停留所,ていりゅうじょ
N3,停電,ていでん
N3,健康,けんこう
N3,偶,たま
N3,偶々,たまたま
N3,偶然,ぐうぜん
N3,備える,そなえる
N3,傷,きず
N3,傷める,いためる
N3,傾向,けいこう
N3,僅か,わずか
N3,働き,はたらき
N3,像,ぞう
N3,僧,そう
N3,優,ゆう
N3,優れる,すぐれる
N3,優勝,ゆうしょう
N3,優秀,ゆうしゅう
N3,元,もと
N3,先日,せんじつ
N3,先行,せんこう
N3,光景,こうけい
N3,克服,こくふく
N3,免許,めんきょ
N3,兎,うさぎ
N3,児童,じどう
N3,党,とう
N3,入場,にゅうじょう
N3,全,ぜん
N3,全く,まったく
N3,全て,すべて
N3,全体,ぜんたい
N3,全員,ぜんいん
N3,全国,ぜんこく
N3,全身,ぜんしん
N3,公平,こうへい
N3,公正,こうせい
N3,公演,こうえん
N3,共に,ともに
N3,共同,きょうどう
N3,共通,きょうつう
N3,具える,そなえる
N3,具体,ぐたい
N3,典型,てんけい
N3,内容,ないよう
N3,円,えん
N3,円,まる
N3,再び,ふたたび
N3,冒険,ぼうけん
N3,冗談,じょうだん
N3,写る,うつる
N3,冷ます,さます
N3,冷める,さめる
N3,冷やす,ひやす
N3,冷静,れいせい
N3,凍る,こおる
N3,処理,しょり
N3,出,で
N3,出会い,であい
N3,出会う,であう
N3,出合い,であい
N3,出場,しゅつじょう
N3,出来事,できごと
N3,出版,しゅっぱん
N3,出身,しゅっしん
N3,刀,かたな
N3,分,ぶ
N3,分,ぶん
N3,分かれる,わかれる
N3,分ける,わける
N3,分析,ぶんせき
N3,分野,ぶんや
N3,切り,きり
N3,切れ,きれ
N3,切れる,きれる
N3,刈る,かる
N3,刊行,かんこう
N3,刑,けい
N3,刑事,けいじ
N3,列,れつ
N3,列車,れっしゃ
N3,判,はん
N3,判断,はんだん
N3,別に,べつに
N3,別れ,わかれ
N3,利口,りこう
N3,利益,りえき
N3,到着,とうちゃく
N3,制度,せいど
N3,制限,せいげん
N3,刷る,する
N3,券,けん
N3,刺さる,ささる
N3,刺す,さす
N3,刺激,しげき
N3,前もって,まえもって
N3,前者,ぜんしゃ
N3,前進,ぜんしん
N3,剥く,むく
N3,割る,わる
N3,創造,そうぞう
N3,劇,げき
N3,劇場,げきじょう
N3,加える,くわえる
N3,加わる,くわわる
N3,加味,かみ
N3,加減,かげん
N3,劣る,おとる
N3,助かる,たすかる
N3,助ける,たすける
N3,助手,じょしゅ
N3,助詞,じょし
N3,努力,どりょく
N3,労働,ろうどう
N3,効く,きく
N3,効果,こうか
N3,勇気,ゆうき
N3,動かす,うごかす
N3,動揺,どうよう
N3,動詞,どうし
N3,勘,かん
N3,勘定,かんじょう
N3,務め,つとめ
N3,勝ち,かち
N3,勢い,いきおい
N3,勤め,つとめ
N3,勧める,すすめる
N3,包み,つつみ
N3,包装,ほうそう
N3,化学,かがく
N3,化粧,けしょう
N3,区別,くべつ
N3,医師,いし
N3,医療,いりょう
N3,医院,いいん
N3,半ば,なかば
N3,協力,きょうりょく
N3,協調,きょうちょう
N3,協議,きょうぎ
N3,単なる,たんなる
N3,単に,たんに
N3,単位,たんい
N3,単純,たんじゅん
N3,単語,たんご
N3,博士,はかせ
N3,博物館,はくぶつかん
N3,占める,しめる
N3,印,しるし
N3,印刷,いんさつ
N3,印象,いんしょう
N3,卸す,おろす
N3,厄介,やっかい
N3,原,はら
N3,去る,さる
N3,参加,さんか
N3,参考,さんこう
N3,及ぼす,およぼす
N3,友,とも
N3,友人,ゆうじん
N3,友好,ゆうこう
N3,友情,ゆうじょう
N3,双子,ふたご
N3,反る,かえる
N3,反抗,はんこう
N3,反省,はんせい
N3,収める,おさめる
N3,収入,しゅうにゅう
N3,収穫,しゅうかく
N3,取り上げる,とりあげる
N3,取れる,とれる
N3,受け取る,うけとる
N3,句,く
N3,叩く,たたく
N3,只,ただ
N3,叫ぶ,さけぶ
N3,可,か
N3,可愛そう,かわいそう
N3,可愛らしい,かわいらしい
N3,可能,かのう
N3,合わせる,あわせる
N3,合図,あいず
N3,合格,ごうかく
N3,合計,ごうけい
N3,同一,どういつ
N3,同僚,どうりょう
N3,同士,どうし
N3,同志,どうし
N3,同時,どうじ
N3,同様,どうよう
N3,名,な
N3,名人,めいじん
N3,名刺,めいし
N3,名詞,めいし
N3,吐く,はく
N3,向かい,むかい
N3,向く,むく
N3,向ける,むける
N3,吠える,ほえる
N3,否,いや
N3,否定,ひてい
N3,含む,ふくむ
N3,含める,ふくめる
N3,吸収,きゅうしゅう
N3,周囲,しゅうい
N3,味方,みかた
N3,呼吸,こきゅう
N3,命,いのち
N3,命じる,めいじる
N3,命令,めいれい
N3,咥える,くわえる
N3,咳,せき
N3,哀れ,あわれ
N3,品,しな
N3,品,ひん
N3,哲学,てつがく
N3,唯,ただ
N3,唯,たった
N3,唯一,ゆいいつ
N3,商人,しょうにん
N3,商品,しょうひん
N3,商売,しょうばい
N3,問い,とい
N3,問う,とう
N3,善,ぜん
N3,喜び,よろこび
N3,営業,えいぎょう
N3,嗅ぐ,かぐ
N3,噂,うわさ
N3,器官,きかん
N3,器械,きかい
N3,器用,きよう
N3,四,よん
N3,四季,しき
N3,四角,しかく
N3,回復,かいふく
N3,因る,よる
N3,団体,だんたい
N3,困難,こんなん
N3,囲む,かこむ
N3,図,ず
N3,図る,はかる
N3,図書,としょ
N3,国会,こっかい
N3,国境,こっきょう
N3,国家,こっか
N3,国民,こくみん
N3,国籍,こくせき
N3,国語,こくご
N3,土,つち
N3,土地,とち
N3,土産,みやげ
N3,在る; 有る,ある
N3,地,ち
N3,地下,ちか
N3,地位,ちい
N3,地区,ちく
N3,地味,じみ
N3,地域,ちいき
N3,地平線,ちへいせん
N3,地方,ちほう
N3,地球,ちきゅう
N3,型,かた
N3,埃,ほこり
N3,埋まる,うまる
N3,埋める,うめる
N3,城,しろ
N3,基,もと
N3,基づく,もとづく
N3,基本,きほん
N3,堀,ほり
N3,堅い,かたい
N3,報告,ほうこく
N3,場,ば
N3,場面,ばめん
N3,塀,へい
N3,塔,とう
N3,塵,ごみ
N3,境,さかい
N3,墓,はか
N3,増す,ます
N3,増やす,ふやす
N3,増加,ぞうか
N3,墨,すみ
N3,声明,せいめい
N3,売れる,うれる
N3,変化,へんか
N3,変更,へんこう
N3,外す,はずす
N3,外れる,はずれる
N3,外交,がいこう
N3,外出,がいしゅつ
N3,多少,たしょう
N3,夜,よ
N3,夜中,よなか
N3,夜明け,よあけ
N3,夢中,むちゅう
N3,大,だい
N3,大いに,おおいに
N3,大した,たいした
N3,大人しい,おとなしい
N3,大会,たいかい
N3,大使,たいし
N3,大半,たいはん
N3,大家,おおや
N3,大戦,たいせん
N3,大気,たいき
N3,大統領,だいとうりょう
N3,大臣,だいじん
N3,大部分,だいぶぶん
N3,大陸,たいりく
N3,天候,てんこう
N3,天然,てんねん
N3,太陽,たいよう
N3,夫人,ふじん
N3,夫婦,ふうふ
N3,失う,うしなう
N3,失望,しつぼう
N3,失業,しつぎょう
N3,奇妙,きみょう
N3,契機,けいき
N3,契約,けいやく
N3,奥,おく
N3,奨学金,しょうがくきん
N3,奪う,うばう
N3,女優,じょゆう
N3,女史,じょし
N3,女子,じょし
N3,女王,じょおう
N3,好み,このみ
N3,好む,このむ
N3,妙,みょう
N3,姉妹,しまい
N3,始まり,はじまり
N3,姓,せい
N3,姓名,せいめい
N3,委員,いいん
N3,姿,すがた
N3,婚約,こんやく
N3,婦人,ふじん
N3,嫁,よめ
N3,嫌う,きらう
N3,字体,じたい
N3,存在,そんざい
N3,季刊,きかん
N3,学,がく
N3,学ぶ,まなぶ
N3,学問,がくもん
N3,学期,がっき
N3,学歴,がくれき
N3,学習,がくしゅう
N3,学者,がくしゃ
N3,孫,まご
N3,宅,たく
N3,宇宙,うちゅう
N3,守る,まもる
N3,安定,あんてい
N3,完了,かんりょう
N3,完全,かんぜん
N3,完成,かんせい
N3,宗教,しゅうきょう
N3,官僚,かんりょう
N3,定期,ていき
N3,宛てる,あてる
N3,宝,たから
N3,宝石,ほうせき
N3,実,み
N3,実に,じつに
N3,実は,じつは
N3,実力,じつりょく
N3,実施,じっし
N3,実現,じつげん
N3,実行,じっこう
N3,実際,じっさい
N3,実験,じっけん
N3,宣伝,せんでん
N3,害,がい
N3,家事,かじ
N3,家具,かぐ
N3,家賃,やちん
N3,容器,ようき
N3,容易,ようい
N3,宿,やど
N3,宿泊,しゅくはく
N3,寄せる,よせる
N3,寄付,きふ
N3,密,みつ
N3,寧ろ,むしろ
N3,審判,しんぱん
N3,寮,りょう
N3,対,たい
N3,対,つい
N3,対する,たいする
N3,対照,たいしょう
N3,対象,たいしょう
N3,専攻,せんこう
N3,射す,さす
N3,尊敬,そんけい
N3,尊重,そんちょう
N3,小,しょう
N3,小包,こづつみ
N3,小屋,こや
N3,小銭,こぜに
N3,小麦,こむぎ
N3,少々,しょうしょう
N3,少しも,すこしも
N3,少女,しょうじょ
N3,少年,しょうねん
N3,尤も,もっとも
N3,就く,つく
N3,就職,しゅうしょく
N3,尻,しり
N3,尾,お
N3,局,きょく
N3,居眠り,いねむり
N3,居間,いま
N3,届く,とどく
N3,屋根,やね
N3,岩,いわ
N3,岸,きし
N3,嵐,あらし
N3,州,しゅう
N3,巣,す
N3,工場,こうば
N3,左右,さゆう
N3,巨大,きょだい
N3,差,さ
N3,差別,さべつ
N3,巻く,まく
N3,市,いち
N3,市場,いちば
N3,布,ぬの
N3,希望,きぼう
N3,帯,おび
N3,帰す,かえす
N3,帰宅,きたく
N3,常に,つねに
N3,常識,じょうしき
N3,幅,はば
N3,幕,まく
N3,平ら,たいら
N3,平和,へいわ
N3,平均,へいきん
N3,平等,びょうどう
N3,年中,ねんじゅう
N3,年代,ねんだい
N3,年寄,としより
N3,年月,としつき
N3,年月,ねんげつ
N3,年鑑,ねんかん
N3,年間,ねんかん
N3,年齢,ねんれい
N3,幸い,さいわい
N3,幸せ,しあわせ
N3,幸福,こうふく
N3,幸運,こううん
N3,幼い,おさない
N3,広がる,ひろがる
N3,広げる,ひろげる
N3,広まる,ひろまる
N3,広める,ひろめる
N3,広告,こうこく
N3,床,ゆか
N3,底,そこ
N3,度,たび
N3,座席,ざせき
N3,延ばす,のばす
N3,延びる,のびる
N3,延期,えんき
N3,建つ,たつ
N3,建築,けんちく
N3,建設,けんせつ
N3,弁当,べんとう
N3,引っ張る,ひっぱる
N3,引用,いんよう
N3,引越し,ひっこし
N3,引退,いんたい
N3,弱まる,よわまる
N3,弱める,よわめる
N3,強まる,つよまる
N3,強める,つよめる
N3,強力,きょうりょく
N3,強盗,ごうとう
N3,強調,きょうちょう
N3,弾,たま
N3,当たり前,あたりまえ
N3,当たる,あたる
N3,当てる,あてる
N3,当り,あたり
N3,当時,とうじ
N3,当然,とうぜん
N3,形態,けいたい
N3,影,かげ
N3,影響,えいきょう
N3,役,やく
N3,役割,やくわり
N3,後,ご
N3,後,のち
N3,後悔,こうかい
N3,後者,こうしゃ
N3,後輩,こうはい
N3,徐々に,じょじょに
N3,従う,したがう
N3,従兄弟,いとこ
N3,従姉妹,いとこ
N3,得る,うる
N3,得る,える
N3,得意,とくい
N3,微妙,びみょう
N3,微笑む,ほほえむ
N3,徹夜,てつや
N3,徹底,てってい
N3,心理,しんり
N3,心臓,しんぞう
N3,必ずしも,かならずしも
N3,必死,ひっし
N3,志望,しぼう
N3,応じる,おうじる
N3,応援,おうえん
N3,快適,かいてき
N3,怒り,いかり
N3,思い付く,おもいつく
N3,思い出,おもいで
N3,思わず,おもわず
N3,思想,しそう
N3,怠ける,なまける
N3,急に,きゅうに
N3,急激,きゅうげき
N3,急速,きゅうそく
N3,性,せい
N3,性格,せいかく
N3,性質,せいしつ
N3,恋,こい
N3,恋人,こいびと
N3,恐らく,おそらく
N3,恐れる,おそれる
N3,恐ろしい,おそろしい
N3,恐怖,きょうふ
N3,恩,おん
N3,息,いき
N3,悔しい,くやしい
N3,患者,かんじゃ
N3,悩む,なやむ
N3,悪,あく
N3,悪口,わるくち
N3,悪魔,あくま
N3,悲しむ,かなしむ
N3,悲劇,ひげき
N3,情,じょう
N3,情報,じょうほう
N3,想像,そうぞう
N3,愉快,ゆかい
N3,意,い
N3,意地,いじ
N3,意地悪,いじわる
N3,意外,いがい
N3,意志,いし
N3,意思,いし
N3,意識,いしき
N3,愛,あい
N3,愛する,あいする
N3,愛情,あいじょう
N3,感じ,かんじ
N3,感じる,かんじる
N3,感動,かんどう
N3,感心,かんしん
N3,感情,かんじょう
N3,感想,かんそう
N3,感覚,かんかく
N3,感謝,かんしゃ
N3,態度,たいど
N3,慌てる,あわてる
N3,慎重,しんちょう
N3,慣らす,ならす
N3,慣行,かんこう
N3,憲法,けんぽう
N3,成人,せいじん
N3,成功,せいこう
N3,成年,せいねん
N3,成績,せいせき
N3,成長,せいちょう
N3,我々,われわれ
N3,我慢,がまん
N3,或,ある
N3,戦い,たたかい
N3,戦う,たたかう
N3,戻す,もどす
N3,所為,せい
N3,手伝い,てつだい
N3,手品,てじな
N3,手段,しゅだん
N3,手術,しゅじゅつ
N3,手間,てま
N3,才能,さいのう
N3,打つ,ぶつ
N3,扱う,あつかう
N3,批判,ひはん
N3,批評,ひひょう
N3,承認,しょうにん
N3,技師,ぎし
N3,投票,とうひょう
N3,抜く,ぬく
N3,抜ける,ぬける
N3,抱える,かかえる
N3,抱く,いだく
N3,抱く,だく
N3,抵抗,ていこう
N3,押える,おさえる
N3,担当,たんとう
N3,拍手,はくしゅ
N3,拘束,こうそく
N3,招く,まねく
N3,拡大,かくだい
N3,拭く,ふく
N3,持ち上げる,もちあげる
N3,指す,さす
N3,指導,しどう
N3,指揮,しき
N3,挑戦,ちょうせん
N3,挙げる,あげる
N3,振り,ふり
N3,振る,ふる
N3,振興,しんこう
N3,挿す,さす
N3,捕まる,つかまる
N3,捜査,そうさ
N3,捲る,めくる
N3,掃く,はく
N3,採集,さいしゅう
N3,接ぐ,つぐ
N3,推薦,すいせん
N3,掲示,けいじ
N3,掴む,つかむ
N3,掻く,かく
N3,揃う,そろう
N3,揃える,そろえる
N3,描く,えがく
N3,描く,かく
N3,提出,ていしゅつ
N3,提案,ていあん
N3,揚げる,あげる
N3,換える,かえる
N3,握る,にぎる
N3,握手,あくしゅ
N3,援助,えんじょ
N3,損,そん
N3,損害,そんがい
N3,携帯,けいたい
N3,摘む,つむ
N3,撃つ,うつ
N3,撒く,まく
N3,操作,そうさ
N3,操縦,そうじゅう
N3,擦る,する
N3,支える,ささえる
N3,支出,ししゅつ
N3,支店,してん
N3,支払,しはらい
N3,支払う,しはらう
N3,支給,しきゅう
N3,支配,しはい
N3,改善,かいぜん
N3,攻める,せめる
N3,攻撃,こうげき
N3,放す,はなす
N3,放れる,はなれる
N3,政府,せいふ
N3,故人,こじん
N3,故郷,こきょう
N3,救う,すくう
N3,救助,きゅうじょ
N3,教え,おしえ
N3,教わる,おそわる
N3,教授,きょうじゅ
N3,教科書,きょうかしょ
N3,散らす,ちらす
N3,散る,ちる
N3,敬意,けいい
N3,数,かず
N3,数,すう
N3,数える,かぞえる
N3,数字,すうじ
N3,整理,せいり
N3,敵,てき
N3,文,ぶん
N3,文句,もんく
